"","HH1","HH2","LN","MWM1","MWM2","MWM4","MWM5","MWM6D","MWM6M","MWM6Y","MWM7","MWM8","MWM9","MWM10H","MWM10M","MWM11H","MWM11M","MWB1M","MWB1Y","MWB2","MWB3","MWB4","MWB5","MWB7","MMT2","MMT3","MMT4","MMT6","MMT7","MMT8","MMT9","MMT10","MMT11","MMT12","MMT13","MMT14","MCM1","MCM3","MCM4","MCM5A","MCM5B","MCM6","MCM7A","MCM7B","MCM8","MCM9A","MCM9B","MCM10","MCM11A","MCM11B","MCM12M","MCM12Y","MDV1A","MDV1B","MDV1C","MDV1D","MDV1E","MDV1F","MMA1","MMA3","MMA4","MMA5","MMA6","MMA7","MMA8M","MMA8Y","MMA9","MSB1","MSB2","MSB3U","MSB3N","MSB4","MSB5","MSB8","MSB9","MSB10","MSB13","MSB14","MSB15","MHA1","MHA2","MHA3","MHA4","MHA5","MHA6","MHA7","MHA8A","MHA8B","MHA8C","MHA9","MHA10","MHA11","MHA12","MHA24","MHA25","MHA26","MHA27","MMC1","MMC2","MMC3","MMC4","MTA1","MTA2","MTA3","MTA4","MTA5","MTA6","MTA7","MTA8A","MTA8B","MTA8C","MTA8D","MTA8E","MTA8X","MTA9","MTA10","MTA11","MTA12A","MTA12B","MTA12C","MTA12X","MTA13","MTA14","MTA15","MTA16","MTA17","TNLN","TN4","TN5","TN6","TN8","TN9","TN10","TN11","TN12_1","TN12_2","TN12_3","TN12_4","HH6","HH7","MWDOI","MWDOB","MWAGE","MWDOM","MWAGEM","MWDOBLC","MMSTATUS","MCEB","MCSURV","MCDEAD","mwelevel","mnweight","wscore","windex5","wscoreu","windex5u","wscorer","windex5r"
"4719",358,20,1,358,20,1,509,25,2,2014,"Completed",502,10,12,30,12,53,8,1983,30,"Yes","Higher",31,NA,"Less than once a week","Not at all","Almost every day","Yes","No",NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",27,"Yes",0,1,"No",NA,NA,"No",NA,NA,1,"Yes",NA,5,2011,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,2010,NA,22,"No","Days ago",1,"No","Wife","No",NA,NA,NA,NA,4,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"Yes",25,"Yes",4,30,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",25,2,5,2,"Observed","Other long-lasting treated net",5,NA,NA,NA,"Yes",1,2,90,NA,"Rural","Matabeleland North",1370,1004,"30-34",1325,26,NA,"Currently married/in union",1,1,0,"Higher",1.7852554739905,1.58544817017743,5,NA,NA,3.94192484952796,5
"4720",358,21,2,358,21,2,514,25,2,2014,"Completed",502,10,19,13,19,34,7,1991,22,"Yes","Primary",17,"Able to read whole sentence","Less than once a week","Almost every day","Not at all","No",NA,NA,"Yes","Yes","Not at all","Yes","Yes","Almost every day","Yes",22,"Yes",1,0,"No",NA,NA,"No",NA,NA,1,"Yes",NA,11,2013,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",11,2013,NA,20,"Yes","Days ago",2,"No","Girlfriend","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",18,"Missing",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1370,1099,"20-24",1367,22,NA,"Currently married/in union",1,1,0,"Primary",1.7852554739905,-0.667727034184073,3,NA,NA,-0.166318915335322,3
"4721",358,21,3,358,21,3,514,25,2,2014,"Completed",502,10,19,30,19,42,8,1998,15,"Yes","Secondary",22,NA,"Less than once a week","At least once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","Yes","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"Yes",15,"Health worker/Professional","Health facility","No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1370,1184,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.7852554739905,-0.667727034184073,3,NA,NA,-0.166318915335322,3
"4722",358,23,1,358,23,1,507,25,2,2014,"Completed",502,10,13,54,14,16,8,1968,45,"Yes","Secondary",24,NA,"Not at all","Not at all","Almost every day","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",26,"Yes",1,2,"No",NA,NA,"No",NA,NA,3,"Yes",NA,6,2007,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",12,1994,NA,17,"No","Months ago",1,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,2,"Observed","Interceptor",95,NA,NA,NA,"Yes",1,90,NA,NA,"Rural","Matabeleland North",1370,824,"45-49",1140,26,NA,"Currently married/in union",3,3,0,"Secondary",1.7852554739905,1.37672798121862,5,NA,NA,3.56136260419911,5
"4723",358,23,4,358,23,4,507,25,2,2014,"Completed",502,10,13,35,13,52,6,1998,15,"Yes","Primary",17,"Able to read whole sentence","Not at all","Not at all","Almost every day","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","12-23 months ago","Yes",NA,"Yes",14,"Health worker/Professional","Health facility","No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,1,"Observed","Interceptor",95,NA,NA,NA,"Yes",4,90,NA,NA,"Rural","Matabeleland North",1370,1182,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.7852554739905,1.37672798121862,5,NA,NA,3.56136260419911,5
"4724",359,3,1,359,3,1,506,2,3,2014,"Completed",502,9,15,44,15,54,9,1968,45,"Yes","Primary",17,"Able to read whole sentence","Not at all","Less than once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",22,"Yes",1,2,"Yes",0,1,"No",NA,NA,4,"Yes",NA,1,2006,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",11,1989,NA,25,"No","Days ago",4,"No","Wife","No",NA,NA,NA,NA,1,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",19,0,NA,1,"Observed","Other long-lasting treated net",4,NA,NA,NA,"Yes",1,2,90,NA,"Rural","Matabeleland North",1371,825,"45-49",1079,21,NA,"Currently married/in union",4,4,0,"Primary",1.35004228578061,-1.17641234501202,1,NA,NA,-1.09381148335275,1
"4725",359,3,3,359,3,3,506,2,3,2014,"Completed",502,9,15,55,16,6,11,1990,23,"Yes","Secondary",22,NA,"Less than once a week","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",2,2014,NA,16,"Yes","Days ago",4,"No","Wife","Yes","Yes","Girlfrend","Yes",7,30,"Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1091,"20-24",1370,23,NA,"Currently married/in union",0,0,0,"Secondary",1.35004228578061,-1.17641234501202,1,NA,NA,-1.09381148335275,1
"4726",359,4,1,359,4,1,506,2,3,2014,"Completed",502,9,13,47,14,1,7,1973,40,"Yes","Primary",17,"Able to read whole sentence","Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",23,"Yes",0,2,"Yes",0,2,"No",NA,NA,4,"No",2,9,2004,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",9,1995,NA,18,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"Yes",25,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",25,0,NA,1,"Observed","Other long-lasting treated net",8,NA,NA,NA,"Yes",1,2,90,NA,"Rural","Matabeleland North",1371,883,"40-44",1149,22,NA,"Currently married/in union",4,4,0,"Primary",1.35004228578061,-1.13709766553716,1,NA,NA,-1.02212851502098,1
"4727",359,6,2,359,6,2,512,3,3,2014,"Incapacitated",502,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"4728",359,7,1,359,7,1,512,2,3,2014,"Completed",502,9,17,58,18,8,4,1959,54,"Yes","Primary",13,"Able to read only parts of sentence","Not at all","Less than once a week","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",21,"Yes",3,0,"Yes",2,1,"No",NA,NA,6,"Yes",NA,9,1999,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",3,1979,NA,95,"No","Days ago",3,"No","Wife","Yes","No","Girlfrend","No",NA,6,"Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",22,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,3,"Observed","Permanent",95,NA,NA,NA,"Yes",1,2,90,NA,"Rural","Matabeleland North",1371,712,"50-54",951,19,NA,"Currently married/in union",6,6,0,"Primary",1.35004228578061,-0.809045738590961,2,NA,NA,-0.42398715396778,3
"4729",359,7,3,359,7,3,512,2,3,2014,"Completed",502,9,12,37,12,44,8,1990,23,"Yes","Secondary",21,NA,"Not at all","Not at all","Almost every day","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,23,"Yes","Weeks ago",2,"Yes","Girlfriend","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",23,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",23,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1088,"20-24",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.35004228578061,-0.809045738590961,2,NA,NA,-0.42398715396778,3
"4730",359,7,5,359,7,5,512,2,3,2014,"Completed",502,9,13,21,13,30,11,1985,28,"Yes","Primary",17,"Able to read only parts of sentence","Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",26,"No",NA,NA,"Yes",1,0,"No",NA,NA,1,"Yes",NA,4,2013,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",4,2012,NA,17,"Yes","Days ago",0,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","No",NA,"No",NA,NA,NA,"Yes",27,"Yes",3,10,"Yes","Yes",NA,NA,NA,NA,"Rolled tobacco",NA,10,"No",NA,NA,NA,NA,NA,NA,"Yes",14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1031,"25-29",1348,26,NA,"Currently married/in union",1,1,0,"Primary",1.35004228578061,-0.809045738590961,2,NA,NA,-0.42398715396778,3
"4731",359,10,4,359,10,4,512,2,3,2014,"Completed",502,9,10,48,11,1,7,1987,26,"Yes","Primary",17,"Able to read whole sentence","Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",23,"No",NA,NA,"Yes",0,1,"No",NA,NA,1,"Yes",NA,9,2011,"No","No","No","No","No","No","No, not in union",NA,NA,"Yes, formerly lived with a woman","Separated","Only once",6,2010,NA,16,"No","Months ago",2,"Yes","Girlfriend","Yes","Yes","Girlfrend","Yes",5,8,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",17,"Yes",0,0,"Yes","Yes",NA,NA,NA,NA,"Rolled tobacco",NA,10,"No",NA,NA,NA,NA,NA,NA,"Yes",16,4,3,5,"Observed","Interceptor",3,NA,NA,NA,"Yes",5,4,90,NA,"Rural","Matabeleland North",1371,1051,"25-29",1326,22,NA,"Formerly married/in union",1,1,0,"Primary",1.35004228578061,-0.907075438747416,2,NA,NA,-0.602725986021144,2
"4732",359,10,5,359,10,5,512,2,3,2014,"Completed",502,9,10,39,10,46,9,1989,24,"Yes","Primary",17,"Able to read whole sentence","Less than once a week","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,22,"No","Year ago",1,NA,NA,NA,NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,5,"Observed","Interceptor",3,NA,NA,NA,"Yes",5,4,90,NA,"Rural","Matabeleland North",1371,1077,"20-24",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.35004228578061,-0.907075438747416,2,NA,NA,-0.602725986021144,2
"4733",359,10,6,359,10,6,512,2,3,2014,"Completed",502,9,10,32,10,37,6,1996,17,"Yes","Secondary",21,NA,"Less than once a week","Less than once a week","Not at all","Yes","Missing",NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,6,"Observed","Interceptor",3,NA,NA,NA,"Yes",6,90,NA,NA,"Rural","Matabeleland North",1371,1158,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.35004228578061,-0.907075438747416,2,NA,NA,-0.602725986021144,2
"4734",359,12,1,359,12,1,514,2,3,2014,"Completed",503,9,8,2,8,25,3,1987,26,"Yes","Primary",17,"Able to read only parts of sentence","Not at all","Less than once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,18,"No","Year ago",2,NA,NA,NA,NA,NA,NA,NA,7,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1047,"25-29",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.35004228578061,-1.15288487280381,1,NA,NA,-1.0509135361291,1
"4735",359,13,1,359,13,1,503,3,3,2014,"Completed",502,9,9,25,9,50,2,1967,47,"Yes","Primary",0,"Cannot read at all",NA,"Not at all","Not at all","No",NA,NA,"No",NA,NA,"No",NA,NA,"Yes",24,"Yes",2,2,"Yes",1,1,"No",NA,NA,6,"Yes",NA,10,2008,"No","No","No","Yes","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",11,1989,NA,20,"No","Weeks ago",3,"No","Wife","No",NA,NA,NA,NA,13,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",16,0,NA,1,"Observed","Other long-lasting treated net",3,NA,NA,NA,"Yes",1,2,6,90,"Rural","Matabeleland North",1371,806,"45-49",1079,22,NA,"Currently married/in union",6,6,0,"Primary",1.35004228578061,-1.20786642080633,1,NA,NA,-1.15116211037517,1
"4736",359,15,3,359,15,3,514,3,3,2014,"Completed",503,9,9,36,9,59,6,1992,21,"Yes","Primary",17,"Able to read only parts of sentence","Not at all","At least once a week","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,19,"Yes","Months ago",2,"Yes","Girlfriend","No",NA,NA,NA,NA,1,"Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Missing","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",21,0,NA,2,"Observed","Other long-lasting treated net",4,NA,NA,NA,"Yes",3,90,NA,NA,"Rural","Matabeleland North",1371,1110,"20-24",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.35004228578061,-0.756648641521064,2,NA,NA,-0.328450842846629,3
"4737",359,15,4,359,15,4,514,2,3,2014,"Completed",503,9,9,46,10,5,1,1995,19,"Yes","Primary",17,"Cannot read at all",NA,"At least once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,16,"Yes","Months ago",2,"Yes","Girlfriend","No",NA,NA,NA,NA,1,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"Yes",19,"Health worker/Professional","Health facility","No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1141,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.35004228578061,-0.756648641521064,2,NA,NA,-0.328450842846629,3
"4738",359,15,5,359,15,5,514,3,3,2014,"Completed",503,9,7,30,8,0,9,1998,15,"Yes","Primary",17,"Cannot read at all",NA,"Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Not at all","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1185,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.35004228578061,-0.756648641521064,2,NA,NA,-0.328450842846629,3
"4739",359,16,1,359,16,1,509,3,3,2014,"Completed",502,9,7,10,7,29,5,1968,45,"Yes","Secondary",24,NA,"At least once a week","Almost every day","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",30,"Yes",2,0,"No",NA,NA,"No",NA,NA,2,"Yes",NA,3,2004,"No","No","No","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,1997,NA,18,"No","Days ago",1,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",25,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,821,"45-49",1169,29,NA,"Currently married/in union",2,2,0,"Secondary",1.35004228578061,-0.406089717738047,3,NA,NA,0.310727819363474,4
"4740",359,16,3,359,16,3,509,3,3,2014,"Completed",502,9,15,9,15,32,2,1998,16,"Yes","Secondary",22,NA,"Less than once a week","Less than once a week","Not at all","Yes","No",NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,14,"No","Year ago",2,NA,NA,NA,NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1178,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.35004228578061,-0.406089717738047,3,NA,NA,0.310727819363474,4
"4741",359,18,3,359,18,3,509,2,3,2014,"Completed",502,9,11,52,11,59,3,1998,16,"Yes","Primary",17,"Able to read whole sentence","Not at all","Less than once a week","Not at all","No",NA,NA,"No",NA,NA,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","DK","Yes","No","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,1179,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.35004228578061,-1.09674399206365,1,NA,NA,-0.948551135367595,1
"4742",359,19,1,359,19,1,509,2,3,2014,"Not at home",502,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"4743",359,21,1,359,21,1,507,2,3,2014,"Completed",502,9,12,1,12,19,2,1962,52,"No",NA,NA,"Cannot read at all",NA,"Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",24,"Yes",1,2,"Yes",1,1,"Yes",1,0,6,"No",2,8,2010,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",5,1986,NA,95,"No","Weeks ago",3,"Yes","Wife","No",NA,NA,NA,NA,9,"Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",17,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Matabeleland North",1371,746,"50-54",1037,24,NA,"Currently married/in union",6,5,1,"None",1.35004228578061,-1.15704070592638,1,NA,NA,-1.05849092091504,1
