Cluster number,Household number,Line number,Cluster number,Household number,Man's line number,Interviewer number,Day of interview,Month of interview,Year of interview,Result of man's interview,Field editor,Data entry clerk,Start of interview - Hour,Start of interview - Minutes,End of interview - Hour,End of interview - Minutes,Month of birth of man,Year of birth of man,Age of man,Ever attended school,Highest level of school attended,Highest grade completed at that level,Can read part of the sentence,Frequency of reading newspaper or magazine,Frequency of listening to the radio,Frequency of watching TV,Ever used a computer,Computer usage in the last 12 months,Frequency of computer usage in the last month,Ever used internet,Internet usage in the last 12 months,Frequency of Internet usage in the past month,Ever used a mobile or non-mobile phone,Mobile or non-mobile phone usage in the last 12 months,Frequency of mobile or non-mobile usage in the past month,Ever fathered any children with any women,Age when first child was born,Any sons or daughters living with you,Sons living with you,Daughters living with you,Any sons or daughters not living with you,Sons living elsewhere,Daughters living elsewhere,Ever had child who later died,Boys dead,Girls dead,Children ever born,Same biological mother,Number of women respondent fathered children with,Month of last birth,Year of last birth,If she goes out with out telling husband: wife beating justified,If she neglects the children: wife beating justified,If she argues with husband: wife beating justified,If she refuses sex with husband: wife beating justified,If she burns the food: wife beating justified,MDV1F,Currently married or living with a man,Haveing other wives or liveing with other women as if you are married,How many other wives / partners living with you,Ever married or lived with a woman,Marital status,Married or lived with a woman once or more than once,Month of first union,Year of first union,Age at first union,Age at first sexual intercourse,Condom used during first sexual intercourse,Time since last sexual intercourse (unit),Time since last sexual intercourse (number),Condom used at last sexual intercourse,Relationship to last sexual partner,Sex with any other person in the last 12 month,Condom used with prior sexual partner,Relationship to prior sexual partner,Sex with any other man in the last 12 months,Number of sex partners in last 12 months,Number of sex partners in lifetime,Ever heard of AIDS,Can avoid AIDS virus by having one uninfected partner,Can get AIDS virus through supernatural means,Can avoid AIDS virus by using a condom correctly every time,Can get AIDS virus from mosquito bites,Can get AIDS virus by sharing food with a person who has AIDS,Healthy-looking person may have AIDS virus,AIDS virus from mother to child during pregnancy,AIDS virus from mother to child during delivery,AIDS virus from mother to child through breastfeeding,Should female teacher with AIDS virus be allowed to teach in school,Would buy fresh vegetables from shopkeeper with AIDS virus,"If HH member became infected with AIDS virus, would want it to remain a secret",Willing to care for person with AIDS in household,Ever been tested for AIDS virus,Most recent time of testing for AIDS virus,Received results of AIDS virus test,Know a place to get AIDS virus test,Respondent is circumcised,Age at circumcision,Person performing circumcision,Place of circumcision,Ever tried cigarette smoking,Age when cigarette was smoked for the first time,Currently smoking cigarettes,Number of cigarettes smoked in the last 24 hours,Number of days when cigarettes were smoked in past month,Ever tried any smoked tobacco products other than cigarettes,Used any smoked tobacco products during the last month,Type of smoked tobacco product: Cigars,Type of smoked tobacco product: Water pipe,Type of smoked tobacco product: Cigarillos,Type of smoked tobacco product: Pipe,MTA8E,Type of smoked tobacco product: Other,Number of days when tobacco products where smoked in past month,Ever tried any form of smokeless tobacco products,Used any smokeless tobacco products during the last month,Type of smokeless tobacco product used: Snuff,Type of smokeless tobacco product used: Dip,Number of days when smokeless tobacco products where used in past month,Ever drunk alcohol,Age when alcohol was used for the first time,Number of days when at least one drink of alcohol was used in past month,Number of drinks usually consumed,Net number,Mosquito net observed,Brand/type of observed net,Months ago net obtained,Net treated with an insecticide when obtained,Net soaked or dipped since obtained,Months ago net soaked or dipped,Persons slept under mosquito net last night,Person 1 who slept under net,Person 2 who slept under net,Person 3 who slept under net,Person 4 who slept under net,Area,Region,Date of interview women (CMC),Date of birth of woman (CMC),Age,Date of marriage (CMC),Age at first marriage/union,Marital/Union status,Children ever born,Children surviving,Children dead,mwelevel,mnweight,Wealth index score,Wealth index quintiles,wscoreu,windex5u,wscorer,windex5r
225,12,1,225,12,1,307,29,3,2014,Completed,301,8,13.0,52.0,14.0,10.0,7.0,1986.0,27.0,Yes,Primary,17.0,Able to read whole sentence,Not at all,Not at all,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,27.0,Yes,1.0,0.0,No,,,No,,,1.0,Yes,,12.0,2013.0,No,No,No,No,No,Yes,"Yes, currently married",No (Only one),,,,Only once,8.0,2013.0,,26.0,Yes,Months ago,3.0,No,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,Yes,No,,,,,,,,No,,,,,Yes,18.0,0.0,,1.0,Observed,Dawa,4.0,,,,Yes,1.0,2.0,3.0,90.0,Rural,Mashonaland East,1371,1039.0,25-29,1364.0,27.0,Currently married/in union,1.0,1.0,0.0,Primary,0.410034392774777,-1.03212871687574,1,,,-0.830737260578005,2.0
225,14,3,225,14,3,307,29,3,2014,Completed,301,8,10.0,29.0,10.0,41.0,10.0,1991.0,22.0,Yes,Primary,17.0,Able to read whole sentence,Not at all,Almost every day,Not at all,No,,,Yes,No,,Yes,No,,No,,,,,,,,No,,,0.0,,,,,No,No,Yes,No,No,Yes,"No, not in union",,,No,,,,,,20.0,Yes,Year ago,2.0,,,,,,,,2.0,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,21.0,0.0,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1102.0,20-24,,,Never married/in union,0.0,0.0,0.0,Primary,0.410034392774777,-0.605118277021546,3,,,-0.0521635510561037,4.0
225,15,3,225,15,3,311,29,3,2014,Completed,301,8,11.0,1.0,11.0,18.0,8.0,1997.0,16.0,Yes,Secondary,21.0,,Less than once a week,Almost every day,Not at all,Yes,Yes,Not at all,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1172.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.410034392774777,-0.771115375851285,2,,,-0.35482822841124,3.0
225,18,1,225,18,1,309,29,3,2014,Completed,301,8,11.0,22.0,11.0,33.0,9.0,1976.0,37.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Less than once a week,Yes,No,,No,,,Yes,Yes,Almost every day,Yes,23.0,Yes,0.0,2.0,No,,,No,,,2.0,Yes,,8.0,2005.0,No,No,Yes,No,No,No,"Yes, currently married",No (Only one),,,,Only once,1.0,1999.0,,23.0,No,Days ago,2.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,DK,Yes,Yes,No,Yes,No,,,Yes,No,,,,Yes,14.0,No,,,Yes,Yes,,,,,Rolled tobacco,,30.0,No,,,,,Yes,14.0,0.0,,1.0,Observed,DK brand of long-lasting treated net,5.0,,,,Yes,1.0,2.0,90.0,,Rural,Mashonaland East,1371,921.0,35-39,1189.0,22.0,Currently married/in union,2.0,2.0,0.0,Secondary,0.410034392774777,-0.765228493995563,2,,,-0.34409459987164,3.0
225,21,2,225,21,2,311,29,3,2014,Completed,301,8,9.0,40.0,9.0,50.0,7.0,1989.0,24.0,Yes,Secondary,24.0,,Not at all,Not at all,Not at all,No,,,No,,,Yes,Yes,Not at all,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,20.0,Yes,Year ago,3.0,,,,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1075.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.410034392774777,-1.05477103857646,1,,,-0.872021301325912,1.0
226,2,1,226,2,1,316,28,3,2014,Completed,301,19,12.0,50.0,13.0,1.0,8.0,1978.0,35.0,Yes,Secondary,24.0,,Less than once a week,Less than once a week,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,Yes,24.0,No,,,Yes,1.0,1.0,No,,,2.0,Yes,,3.0,2008.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,4.0,2001.0,,24.0,No,Days ago,5.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,Yes,DK,DK,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,Interceptor,26.0,,,,Yes,1.0,90.0,,,Rural,Mashonaland East,1371,944.0,35-39,1216.0,22.0,Currently married/in union,2.0,2.0,0.0,Secondary,0.798750895253776,-0.410530781145398,3,,,0.302630370475659,4.0
226,3,2,226,3,2,316,28,3,2014,Completed,301,19,10.0,22.0,10.0,33.0,5.0,1983.0,30.0,Yes,Primary,15.0,Able to read whole sentence,Less than once a week,Almost every day,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,18.0,Yes,Months ago,3.0,Yes,Girlfriend,No,,,,,5.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,20.0,Yes,1.0,30.0,Yes,Yes,,,,,Rolled tobacco,,10.0,No,,,,,Yes,20.0,4.0,8.0,,,,,,,,,,,,,Rural,Mashonaland East,1371,1001.0,30-34,,,Never married/in union,0.0,0.0,0.0,Primary,0.798750895253776,-1.1459426954511,1,,,-1.03825577353315,1.0
226,5,3,226,5,3,316,28,3,2014,Completed,301,19,10.0,11.0,10.0,21.0,9.0,1990.0,23.0,Yes,Secondary,0.0,,Not at all,At least once a week,Not at all,No,,,Yes,Yes,Less than once a week,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,DK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12-23 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,3.0,Observed,Dawa,6.0,,,,Yes,3.0,6.0,90.0,,Rural,Mashonaland East,1371,1089.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-1.04232158950958,1,,,-0.849322058317202,2.0
226,6,2,226,6,2,307,28,3,2014,Completed,301,19,8.0,26.0,8.0,40.0,2.0,1992.0,22.0,Yes,Primary,17.0,Able to read only parts of sentence,Not at all,At least once a week,Not at all,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,Yes,"No, not in union",,,No,,,,,,19.0,Yes,Year ago,2.0,,,,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,DK,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,2.0,Observed,Dawa,5.0,,,,Yes,2.0,90.0,,,Rural,Mashonaland East,1371,1106.0,20-24,,,Never married/in union,0.0,0.0,0.0,Primary,0.798750895253776,-0.857489132043145,2,,,-0.512314625667944,2.0
226,9,3,226,9,3,307,28,3,2014,Completed,301,19,13.0,1.0,13.0,13.0,9.0,1991.0,22.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,21.0,Yes,1.0,0.0,No,,,No,,,1.0,Yes,,4.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,2.0,2013.0,,95.0,No,Days ago,3.0,No,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,DK,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1101.0,20-24,1358.0,21.0,Currently married/in union,1.0,1.0,0.0,Secondary,0.798750895253776,-0.363667013625755,3,,,0.388077689591321,4.0
226,9,5,226,9,5,307,28,3,2014,Completed,301,19,11.0,14.0,11.0,24.0,8.0,1991.0,22.0,Yes,Secondary,24.0,,At least once a week,Almost every day,Not at all,Yes,No,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,15.0,No,Year ago,7.0,,,,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,DK,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,Yes,22.0,Health worker/Professional,Health facility,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1100.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-0.363667013625755,3,,,0.388077689591321,4.0
226,9,12,226,9,12,307,28,3,2014,Completed,301,19,11.0,26.0,11.0,35.0,2.0,1992.0,22.0,Yes,Secondary,22.0,,Not at all,Not at all,Not at all,No,,,No,,,No,,,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,20.0,Yes,Months ago,2.0,Missing,Girlfriend,No,,,,,3.0,Yes,Yes,DK,Yes,Yes,No,Yes,Yes,Yes,DK,Yes,Yes,No,No,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1106.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-0.363667013625755,3,,,0.388077689591321,4.0
226,11,1,226,11,1,309,28,3,2014,Completed,301,19,11.0,32.0,11.0,45.0,1.0,1969.0,45.0,Yes,Secondary,22.0,,Less than once a week,Less than once a week,Less than once a week,No,,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,Yes,No,No,Yes,No,No,"Yes, currently married",No (Only one),,,,Only once,6.0,2008.0,,25.0,No,Weeks ago,1.0,No,Wife,No,,,,,4.0,Yes,Yes,No,DK,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,829.0,45-49,1302.0,39.0,Currently married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-0.855937469203816,2,,,-0.509485458556348,2.0
226,12,3,226,12,3,309,28,3,2014,Completed,301,19,11.0,55.0,12.0,10.0,4.0,1990.0,23.0,Yes,Secondary,23.0,,Not at all,Less than once a week,Not at all,No,,,No,,,Yes,Yes,Almost every day,DK,,,,,,,,No,,,0.0,,,,,Yes,Yes,Yes,DK,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1084.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-1.08080550713234,1,,,-0.919490287718622,1.0
226,14,2,226,14,2,309,28,3,2014,Incapacitated,301,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
226,17,3,226,17,3,318,28,3,2014,Completed,301,19,11.0,32.0,11.0,44.0,10.0,1989.0,24.0,Yes,Secondary,23.0,,Not at all,Almost every day,Not at all,No,,,Yes,No,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,14.0,No,Weeks ago,3.0,Yes,Girlfriend,No,,,,,5.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,22.0,3.0,3.0,2.0,Observed,Interceptor,12.0,,,,Yes,3.0,90.0,,,Rural,Mashonaland East,1371,1078.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-0.968343784945452,2,,,-0.71443736149001,2.0
226,18,2,226,18,2,318,28,3,2014,Completed,301,19,13.0,14.0,13.0,28.0,8.0,1997.0,16.0,Yes,Secondary,21.0,,Not at all,Less than once a week,Less than once a week,No,,,Yes,No,,Yes,Yes,Less than once a week,No,,,,,,,,No,,,0.0,,,,,Yes,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,Dawa,5.0,,,,Yes,2.0,3.0,90.0,,Rural,Mashonaland East,1371,1172.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.798750895253776,-1.03239334385654,1,,,-0.831219758406762,2.0
226,20,3,226,20,3,306,28,3,2014,Completed,301,19,12.0,40.0,13.0,3.0,2.0,1990.0,24.0,Yes,Primary,16.0,Able to read whole sentence,Not at all,At least once a week,Not at all,No,,,No,,,Yes,Yes,Almost every day,DK,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,23.0,Yes,Year ago,1.0,,,,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,DK,DK,Yes,Yes,No,Yes,No,,,No,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,Other long-lasting treated net,3.0,,,,Yes,3.0,4.0,90.0,,Rural,Mashonaland East,1371,1082.0,20-24,,,Never married/in union,0.0,0.0,0.0,Primary,0.798750895253776,-1.10785160869663,1,,,-0.968803797782221,1.0
226,23,1,226,23,1,311,28,3,2014,Completed,301,19,9.0,10.0,9.0,28.0,6.0,1980.0,33.0,Yes,Primary,16.0,Able to read whole sentence,Not at all,At least once a week,Not at all,No,,,No,,,Yes,Yes,At least once a week,Yes,25.0,Yes,1.0,3.0,Yes,1.0,0.0,Yes,1.0,0.0,6.0,No,2.0,2.0,2013.0,No,No,Yes,No,No,Yes,"Yes, currently married",No (Only one),,,,Only once,2.0,2000.0,,17.0,Yes,Days ago,0.0,No,Wife,No,,,,,4.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,,,Yes,No,,,,Yes,27.0,Yes,1.0,30.0,No,,,,,,,,,No,,,,,Yes,27.0,1.0,6.0,1.0,Observed,Interceptor,6.0,,,,Yes,1.0,2.0,6.0,90.0,Rural,Mashonaland East,1371,966.0,30-34,1202.0,19.0,Currently married/in union,6.0,5.0,1.0,Primary,0.798750895253776,-0.92317652681057,2,,,-0.632083310083172,2.0
226,24,1,226,24,1,311,28,3,2014,Completed,301,19,10.0,19.0,10.0,38.0,10.0,1966.0,47.0,Yes,Secondary,24.0,,Not at all,Almost every day,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,27.0,No,,,Yes,1.0,4.0,No,,,5.0,Yes,,2.0,2002.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,1.0,1986.0,,25.0,No,Days ago,0.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,Interceptor,3.0,,,,Yes,1.0,2.0,90.0,,Rural,Mashonaland East,1371,802.0,45-49,1033.0,19.0,Currently married/in union,5.0,5.0,0.0,Secondary,0.798750895253776,-0.653953171900854,3,,,-0.141204852419315,3.0
227,7,1,227,7,1,316,31,3,2014,Completed,301,12,10.0,31.0,10.0,41.0,11.0,1975.0,38.0,Yes,Primary,17.0,Able to read whole sentence,Less than once a week,At least once a week,Not at all,No,,,No,,,Yes,Yes,At least once a week,Yes,25.0,Yes,2.0,2.0,Yes,0.0,1.0,No,,,5.0,Yes,,12.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,6.0,1996.0,,20.0,No,Days ago,3.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,0.0,,,1.0,Observed,Dawa,6.0,,,,Yes,1.0,2.0,6.0,90.0,Rural,Mashonaland East,1371,911.0,35-39,1158.0,20.0,Currently married/in union,5.0,5.0,0.0,Primary,0.668281508515109,-0.770292021561585,2,,,-0.353326995786105,3.0
227,8,2,227,8,2,316,31,3,2014,Completed,301,12,11.0,9.0,11.0,18.0,10.0,1994.0,19.0,Yes,Secondary,21.0,,Not at all,At least once a week,Less than once a week,No,,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,No,Yes,No,Yes,No,Yes,"No, not in union",,,No,,,,,,18.0,Yes,Months ago,2.0,Yes,Girlfriend,Yes,Yes,Girlfrend,Yes,4.0,4.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,0.0,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1138.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.668281508515109,-0.577150465182063,3,,,-0.0011694746149921,4.0
227,13,2,227,13,2,307,31,3,2014,Completed,301,12,10.0,46.0,10.0,59.0,7.0,1979.0,34.0,Yes,Secondary,22.0,,Not at all,At least once a week,Not at all,No,,,No,,,Yes,Yes,At least once a week,Yes,30.0,No,,,Yes,1.0,0.0,No,,,1.0,Yes,,4.0,2011.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,98.0,2011.0,,95.0,No,Year ago,1.0,,,,,,,,1.0,Yes,Yes,No,No,No,No,Yes,DK,DK,DK,Yes,Yes,Yes,Yes,Yes,12-23 months ago,Yes,,No,,,,Yes,19.0,No,,,Yes,No,,,,,,,,No,,,,,Yes,19.0,0.0,,2.0,Observed,Dawa,98.0,,,,Yes,2.0,90.0,,,Rural,Mashonaland East,1371,955.0,30-34,1333.0,31.0,Currently married/in union,1.0,1.0,0.0,Secondary,0.668281508515109,-0.349099971397375,3,,,0.414637967856144,5.0
227,14,1,227,14,1,307,31,3,2014,Completed,301,12,11.0,44.0,12.0,0.0,6.0,1984.0,29.0,Yes,Secondary,24.0,,At least once a week,Almost every day,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,Yes,21.0,Yes,2.0,0.0,No,,,No,,,2.0,Yes,,3.0,2009.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,4.0,2005.0,,20.0,Yes,Days ago,1.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Mashonaland East,1371,1014.0,25-29,1264.0,20.0,Currently married/in union,2.0,2.0,0.0,Secondary,0.668281508515109,-0.675584457982285,2,,,-0.180645458723696,3.0
227,16,2,227,16,2,309,31,3,2014,Completed,301,12,9.0,43.0,9.0,52.0,4.0,1994.0,19.0,Yes,Secondary,24.0,,Not at all,Almost every day,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,2.0,Observed,DK brand of long-lasting treated net,1.0,,,,Yes,2.0,90.0,,,Rural,Mashonaland East,1371,1132.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.668281508515109,-0.630335356293913,3,,,-0.0981421808973282,3.0
227,22,1,227,22,1,311,31,3,2014,Completed,301,12,10.0,56.0,11.0,11.0,9.0,1974.0,39.0,Yes,Primary,17.0,Able to read whole sentence,Not at all,Almost every day,Not at all,No,,,No,,,Yes,Yes,Less than once a week,Yes,21.0,Yes,4.0,3.0,Yes,0.0,1.0,No,,,8.0,No,2.0,9.0,2013.0,No,No,No,No,No,Yes,"Yes, currently married",No (Only one),,,,More than once,9.0,1994.0,,20.0,Yes,Months ago,1.0,Missing,Cohabiting partner,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,20.0,0.0,,1.0,Observed,Interceptor,2.0,,,,Yes,1.0,2.0,5.0,90.0,Rural,Mashonaland East,1371,897.0,35-39,1137.0,20.0,Currently married/in union,8.0,8.0,0.0,Primary,0.668281508515109,-0.390947609501479,3,,,0.338336622988399,4.0
227,23,3,227,23,3,311,31,3,2014,Completed,301,12,15.0,40.0,16.0,29.0,9.0,1998.0,15.0,Yes,Primary,15.0,Able to read whole sentence,Not at all,Almost every day,Not at all,No,,,No,,,Yes,Yes,Not at all,No,,,,,,,,No,,,0.0,,,,,No,Yes,Yes,Yes,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,2.0,Observed,Interceptor,3.0,,,,Yes,4.0,3.0,5.0,90.0,Rural,Mashonaland East,1371,1185.0,15-19,,,Never married/in union,0.0,0.0,0.0,Primary,0.668281508515109,-0.77463503194106,2,,,-0.361245663308132,3.0
227,23,5,227,23,5,311,31,3,2014,Completed,301,12,16.0,32.0,16.0,54.0,12.0,1994.0,19.0,Yes,Secondary,24.0,,Not at all,Almost every day,Not at all,No,,,No,,,Yes,No,,No,,,,,,,,No,,,0.0,,,,,No,Yes,Yes,Yes,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,2.0,Observed,Interceptor,3.0,,,,Yes,4.0,3.0,5.0,90.0,Rural,Mashonaland East,1371,1140.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.668281508515109,-0.77463503194106,2,,,-0.361245663308132,3.0
228,6,1,228,6,1,307,26,3,2014,Completed,301,14,7.0,43.0,7.0,53.0,4.0,1992.0,21.0,Yes,Primary,17.0,Cannot read at all,,Almost every day,Not at all,No,,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,17.0,Yes,Year ago,5.0,,,,,,,,1.0,Yes,Yes,Yes,Yes,No,No,Yes,DK,DK,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,Other long-lasting treated net,3.0,,,,Yes,1.0,90.0,,,Rural,Mashonaland East,1371,1108.0,20-24,,,Never married/in union,0.0,0.0,0.0,Primary,1.97806457438443,-0.56257355328715,3,,,0.0254087991416664,4.0
